day	num_rats	Status
2015-06-11	8	Pending
2015-06-10	18	Assigned
2015-06-11	27	Closed
2015-06-10	31	Closed
2015-06-10	10	Pending
2015-06-12	12	Pending
2015-06-12	24	Closed
2015-06-14	13	Closed
2015-06-15	48	Closed
2015-06-16	12	Assigned
2015-06-16	17	Pending
2015-06-16	37	Closed
2015-06-17	8	Pending
2015-06-17	47	Closed
2015-06-17	14	Assigned
2015-06-18	42	Closed
2015-06-18	8	Pending
2015-06-19	14	Pending
2015-06-18	10	Assigned
2015-06-19	35	Closed
2015-06-20	5	Pending
2015-06-20	17	Closed
2015-06-21	9	Assigned
2015-06-21	19	Closed
2015-06-21	3	Pending
2015-06-22	28	Pending
2015-06-22	40	Closed
2015-06-23	30	Closed
2015-06-23	19	Assigned
2015-06-24	17	Assigned
2015-06-24	23	Closed
2015-06-24	9	Pending
2015-06-25	36	Closed
2015-06-25	22	Assigned
2015-06-26	32	Pending
2015-06-26	21	Closed
2015-06-26	3	Assigned
2015-06-27	9	Pending
2015-06-28	29	Pending
2015-06-28	17	Closed
2015-06-29	19	Assigned
2015-06-29	20	Pending
2015-06-29	29	Closed
2015-06-30	36	Closed
2015-07-01	24	Closed
2015-06-30	13	Pending
2015-07-02	5	Assigned
2015-07-02	29	Pending
2015-07-03	28	Closed
2015-07-03	14	Pending
2015-07-04	35	Pending
2015-07-05	8	Pending
2015-07-06	29	Pending
2015-07-06	37	Closed
2015-07-07	34	Closed
2015-07-08	15	Pending
2015-07-07	19	Assigned
2015-07-08	59	Closed
2015-07-09	44	Closed
2015-07-09	24	Pending
2015-07-08	18	Assigned
2015-07-10	10	Pending
2015-07-11	27	Closed
2015-07-10	3	Assigned
2015-07-11	11	Pending
2015-07-12	8	Pending
2015-07-12	2	Assigned
2015-07-12	38	Closed
2015-07-13	47	Closed
2015-07-13	15	Pending
2015-07-14	51	Closed
2015-07-13	7	Assigned
2015-07-14	21	Pending
2015-07-15	45	Closed
2015-07-15	9	Assigned
2015-07-15	17	Pending
2015-07-17	14	Pending
2015-07-17	30	Closed
2015-07-18	26	Closed
2015-07-22	19	Pending
2015-07-22	19	Assigned
2015-07-23	23	Assigned
2015-07-23	9	Pending
2015-07-23	41	Closed
2015-07-24	18	Assigned
2015-07-24	28	Closed
2015-07-24	10	Pending
2015-07-25	9	Closed
2015-07-25	8	Pending
2015-07-26	10	Assigned
2015-07-26	8	Pending
2015-07-26	16	Closed
2015-07-27	43	Closed
2015-07-27	20	Pending
2015-07-27	10	Assigned
2015-07-29	9	Assigned
2015-07-28	14	Pending
2015-07-29	38	Closed
2015-07-29	18	Pending
2015-07-30	8	Pending
2015-07-30	4	Assigned
2015-07-30	42	Closed
2015-07-31	13	Pending
2015-07-31	35	Closed
2015-08-01	21	Closed
2015-08-01	7	Pending
2015-08-02	26	Closed
2015-08-02	1	Assigned
2015-08-02	10	Pending
2015-08-03	15	Pending
2015-08-04	15	Pending
2015-08-04	42	Closed
2015-08-04	2	Assigned
2015-08-05	48	Closed
2015-08-06	42	Closed
2015-08-06	12	Pending
2015-08-05	6	Pending
2015-08-05	3	Assigned
2015-08-06	3	Assigned
2015-08-07	12	Pending
2015-08-07	6	Assigned
2015-08-07	30	Closed
2015-08-08	26	Closed
2015-08-08	2	Assigned
2015-08-08	4	Pending
2015-08-09	27	Closed
2015-08-09	5	Pending
2015-08-09	4	Assigned
2015-08-10	13	Pending
2015-08-10	45	Closed
2015-08-10	11	Assigned
2015-08-11	9	Pending
2015-08-11	26	Closed
2015-08-11	7	Assigned
2015-08-12	9	Pending
2015-08-12	10	Assigned
2015-08-12	39	Closed
2015-08-13	9	Assigned
2015-08-14	37	Closed
2015-08-13	7	Pending
2015-08-14	6	Pending
2015-08-15	15	Pending
2015-08-14	12	Assigned
2015-08-15	15	Closed
2015-08-16	15	Closed
2015-08-15	4	Assigned
2015-08-16	10	Pending
2015-08-16	5	Assigned
2015-08-17	13	Pending
2015-08-18	44	Closed
2015-08-17	6	Assigned
2015-08-18	10	Pending
2015-08-18	8	Assigned
2015-08-19	49	Closed
2015-08-19	11	Pending
2015-08-19	6	Assigned
2015-08-20	34	Closed
2015-08-20	15	Pending
2015-08-21	9	Pending
2015-08-20	1	Assigned
2015-08-21	46	Closed
2015-08-21	7	Assigned
2015-08-22	5	Assigned
2015-08-22	12	Pending
2015-08-22	29	Closed
2015-08-23	3	Assigned
2015-08-24	53	Closed
2015-08-23	15	Closed
2015-08-23	8	Pending
2015-08-24	10	Pending
2015-08-25	28	Closed
2015-08-24	9	Assigned
2015-08-25	13	Assigned
2015-08-25	10	Pending
2015-08-26	13	Pending
2015-08-26	26	Closed
2015-08-27	17	Pending
2015-08-26	10	Assigned
2014-06-11	19	Pending
2014-06-12	15	Pending
2014-06-13	6	Pending
2014-06-14	19	Closed
2014-06-13	2	Assigned
2014-06-14	5	Pending
2014-06-15	3	Pending
2014-07-09	4	Assigned
2014-07-09	6	Pending
2014-07-10	5	Assigned
2014-07-11	2	Assigned
2014-07-11	11	Pending
2014-07-12	9	Pending
2014-07-12	2	Assigned
2014-07-14	4	Assigned
2014-06-25	1	Assigned
2014-06-26	1	Assigned
2014-06-27	3	Assigned
2014-06-28	7	Pending
2014-06-29	7	Pending
2014-06-30	1	Assigned
2014-07-01	6	Assigned
2014-07-02	5	Assigned
2014-07-02	12	Pending
2014-07-04	5	Pending
2014-07-04	3	Assigned
2014-07-05	3	Assigned
2014-07-05	8	Pending
2014-07-06	1	Assigned
2014-07-07	6	Assigned
2014-07-08	6	Assigned
2014-07-29	2	Assigned
2014-07-31	1	Assigned
2014-08-01	6	Assigned
2014-08-02	25	Closed
2014-07-15	3	Assigned
2014-07-16	41	Closed
2014-07-17	2	Assigned
2014-07-20	20	Closed
2014-07-21	2	Assigned
2014-07-22	12	Pending
2014-07-22	3	Assigned
2014-07-23	3	Assigned
2014-07-25	34	Closed
2014-07-24	2	Assigned
2014-07-25	2	Assigned
2014-07-26	10	Pending
2014-07-26	21	Closed
2014-07-26	1	Assigned
2014-07-27	8	Pending
2014-07-27	1	Assigned
2014-08-03	17	Closed
2014-08-03	5	Assigned
2014-08-05	4	Assigned
2014-08-07	1	Assigned
2014-08-08	36	Closed
2014-08-09	2	Pending
2014-08-09	1	Assigned
2014-08-10	1	Assigned
2014-08-11	9	Pending
2014-08-12	1	Assigned
2014-08-15	8	Pending
2014-08-16	21	Closed
2014-08-16	6	Pending
2014-08-17	10	Pending
2014-08-18	11	Pending
2015-08-27	25	Closed
2015-08-27	13	Assigned
2015-08-28	32	Closed
2015-08-28	10	Assigned
2015-08-28	16	Pending
2015-08-29	19	Closed
2015-08-29	1	Pending
2015-08-30	6	Pending
2015-08-29	4	Assigned
2015-08-30	9	Assigned
2015-08-31	50	Closed
2015-08-31	3	Assigned
2015-09-01	15	Pending
2015-09-01	49	Closed
2015-09-02	47	Closed
2015-09-01	7	Assigned
2015-09-02	1	Assigned
2015-09-02	8	Pending
2015-09-03	50	Closed
2015-09-03	7	Assigned
2015-09-03	5	Pending
2015-09-04	11	Pending
2015-09-04	4	Assigned
2015-09-05	37	Closed
2015-09-05	5	Pending
2015-09-05	4	Assigned
2015-09-06	32	Closed
2015-09-06	8	Pending
2015-09-06	7	Assigned
2015-09-07	16	Pending
2015-09-07	25	Closed
2015-09-07	2	Assigned
2015-09-08	62	Closed
2015-09-08	17	Pending
2015-09-09	5	Assigned
2015-09-08	1	Assigned
2015-09-10	47	Closed
2015-09-09	12	Pending
2015-09-11	46	Closed
2015-09-10	6	Assigned
2015-09-10	17	Pending
2015-09-11	8	Assigned
2015-09-11	7	Pending
2015-09-12	3	Pending
2015-09-12	24	Closed
2015-09-12	6	Assigned
2015-09-13	10	Pending
2015-09-13	3	Assigned
2015-09-14	9	Pending
2015-09-14	46	Closed
2015-09-15	56	Closed
2015-09-15	5	Assigned
2015-09-15	10	Pending
2015-09-16	38	Closed
2015-09-16	14	Pending
2015-09-17	46	Closed
2015-09-16	1	Assigned
2015-09-17	12	Pending
2015-09-18	25	Closed
2015-09-17	3	Assigned
2015-09-18	11	Pending
2015-09-18	5	Assigned
2015-09-19	27	Closed
2015-09-20	26	Closed
2015-09-19	9	Pending
2015-09-19	1	Assigned
2015-09-20	3	Pending
2015-09-21	38	Closed
2015-09-21	17	Pending
2015-09-21	5	Assigned
2015-09-22	46	Closed
2015-09-22	3	Assigned
2015-09-22	19	Pending
2015-09-23	36	Closed
2015-09-23	3	Assigned
2015-09-24	55	Closed
2015-09-23	6	Pending
2015-09-24	6	Assigned
2015-09-24	14	Pending
2015-09-25	5	Assigned
2015-09-26	3	Assigned
2015-09-26	12	Closed
2015-09-26	8	Pending
2015-09-27	7	Pending
2015-09-27	21	Closed
2015-09-28	16	Pending
2015-09-27	9	Assigned
2015-09-28	41	Closed
2015-09-28	7	Assigned
2015-09-29	34	Closed
2015-09-29	6	Assigned
2015-09-29	5	Pending
2015-09-30	27	Closed
2015-09-30	11	Pending
2015-09-30	6	Assigned
2015-10-02	13	Pending
2015-10-02	18	Closed
2015-10-01	8	Pending
2015-10-02	11	Assigned
2015-10-03	8	Assigned
2015-10-03	13	Closed
2015-10-03	9	Pending
2015-10-04	12	Closed
2015-10-04	6	Assigned
2015-10-04	3	Pending
2015-10-05	25	Closed
2015-10-05	9	Pending
2015-10-05	6	Assigned
2015-10-06	42	Closed
2015-10-06	7	Assigned
2015-10-06	10	Pending
2015-10-07	19	Pending
2015-10-07	43	Closed
2015-10-08	16	Pending
2015-10-09	19	Pending
2015-10-10	19	Closed
2015-10-09	1	Assigned
2015-10-10	5	Pending
2015-10-11	20	Closed
2015-10-11	8	Pending
2015-10-12	40	Closed
2015-10-12	5	Pending
2015-10-13	50	Closed
2015-10-13	1	Assigned
2015-10-13	11	Pending
2015-10-14	15	Pending
2015-10-15	37	Closed
2014-09-10	1	Assigned
2014-09-11	7	Pending
2014-09-11	1	Assigned
2014-08-22	8	Pending
2014-08-23	7	Pending
2014-08-24	12	Pending
2014-08-28	14	Pending
2014-08-29	11	Pending
2014-08-30	13	Closed
2014-08-31	2	Pending
2014-09-01	1	Assigned
2014-09-03	7	Pending
2014-09-05	32	Closed
2014-09-05	1	Assigned
2014-09-06	8	Pending
2014-09-13	18	Closed
2014-09-15	1	Assigned
2014-09-16	1	Assigned
2014-09-20	16	Closed
2014-09-20	2	Assigned
2014-09-22	7	Pending
2014-09-22	2	Assigned
2014-09-23	10	Pending
2014-09-26	12	Pending
2014-09-28	4	Pending
2014-09-29	8	Pending
2014-09-29	1	Assigned
2014-10-01	3	Pending
2014-10-01	1	Assigned
2014-10-02	2	Assigned
2014-10-04	10	Pending
2014-10-03	13	Pending
2014-10-16	2	Assigned
2014-10-17	3	Pending
2014-10-17	1	Assigned
2014-10-18	27	Closed
2014-10-18	6	Pending
2014-10-19	1	Assigned
2014-10-21	7	Pending
2014-10-03	2	Assigned
2014-10-04	1	Assigned
2014-10-06	12	Pending
2014-10-06	1	Assigned
2014-10-08	6	Pending
2014-10-08	2	Assigned
2014-10-10	37	Closed
2014-10-10	8	Pending
2014-10-11	2	Pending
2014-10-12	6	Pending
2014-10-14	7	Pending
2014-10-14	4	Assigned
2014-10-21	1	Assigned
2010-11-03	3	Pending
2010-11-03	23	Closed
2010-11-08	26	Closed
2010-11-08	4	Pending
2010-11-09	21	Closed
2010-11-09	4	Pending
2010-11-10	19	Closed
2010-11-10	2	Pending
2010-11-06	18	Closed
2010-11-05	1	Pending
2010-11-06	1	Pending
2010-11-07	6	Closed
2010-11-07	2	Pending
2010-11-11	13	Closed
2010-11-11	2	Pending
2010-11-12	21	Closed
2010-11-12	5	Pending
2010-11-13	15	Closed
2010-11-13	1	Pending
2010-11-14	13	Closed
2010-11-14	2	Pending
2010-11-15	33	Closed
2010-11-16	18	Closed
2010-11-15	2	Pending
2010-11-16	1	Pending
2010-11-17	24	Closed
2010-11-17	2	Pending
2010-11-18	23	Closed
2010-11-18	4	Pending
2010-11-19	3	Pending
2010-11-19	22	Closed
2010-11-22	30	Closed
2010-11-22	1	Pending
2010-11-23	23	Closed
2010-11-23	5	Pending
2010-11-24	21	Closed
2010-11-24	1	Pending
2010-11-26	12	Closed
2010-11-25	2	Pending
2010-11-25	3	Closed
2010-11-20	18	Closed
2010-11-20	2	Pending
2010-11-21	13	Closed
2010-11-21	1	Pending
2010-11-29	9	Pending
2010-11-29	29	Closed
2010-11-30	5	Pending
2010-11-30	19	Closed
2017-10-03	1	Assigned
2010-12-01	15	Closed
2010-12-01	3	Pending
2010-12-02	19	Closed
2010-12-03	23	Closed
2010-12-02	2	Pending
2010-12-03	1	Pending
2010-11-27	5	Pending
2010-11-27	12	Closed
2010-11-28	16	Closed
2010-11-28	1	Pending
2010-12-08	15	Closed
2010-12-08	4	Pending
2010-12-04	1	Closed
2010-12-04	2	Pending
2010-12-05	11	Closed
2010-12-05	1	Pending
2010-12-06	29	Closed
2010-12-06	3	Pending
2010-12-07	16	Closed
2010-12-07	4	Pending
2010-12-13	23	Closed
2010-12-13	6	Pending
2010-12-14	12	Closed
2010-12-14	4	Pending
2010-12-15	18	Closed
2010-12-09	14	Closed
2010-12-10	6	Closed
2010-12-11	1	Pending
2010-12-10	4	Pending
2010-12-11	11	Closed
2010-12-12	7	Closed
2010-12-12	3	Pending
2010-12-20	16	Closed
2010-12-20	1	Pending
2010-12-21	12	Closed
2010-12-15	3	Pending
2010-12-16	18	Closed
2010-12-16	2	Pending
2010-12-17	8	Closed
2010-12-17	1	Pending
2010-12-18	5	Closed
2010-12-18	2	Pending
2010-12-19	8	Closed
2010-12-19	1	Pending
2010-12-22	20	Closed
2010-12-21	4	Pending
2010-12-22	3	Pending
2010-12-23	11	Closed
2010-12-23	2	Pending
2010-12-24	5	Closed
2010-12-25	5	Closed
2010-12-26	4	Closed
2010-12-27	2	Closed
2010-12-28	6	Closed
2010-12-29	4	Pending
2010-12-29	8	Closed
2011-01-01	1	Pending
2011-01-02	2	Pending
2011-01-01	5	Closed
2011-01-02	10	Closed
2011-01-03	18	Closed
2011-01-03	4	Pending
2011-01-05	15	Closed
2011-01-04	19	Closed
2011-01-04	1	Pending
2011-01-06	20	Closed
2011-01-05	3	Pending
2011-01-06	1	Pending
2011-01-07	2	Pending
2010-12-30	2	Pending
2010-12-30	13	Closed
2010-12-31	9	Closed
2010-12-31	2	Pending
2011-01-12	14	Closed
2011-01-13	6	Closed
2011-01-13	3	Pending
2011-01-07	14	Closed
2011-01-08	9	Closed
2011-01-09	6	Closed
2011-01-10	10	Closed
2011-01-10	4	Pending
2011-01-11	17	Closed
2011-01-11	3	Pending
2011-01-20	25	Closed
2011-01-20	1	Pending
2011-01-14	9	Closed
2011-01-14	2	Pending
2011-01-15	12	Closed
2011-01-15	2	Pending
2011-01-16	11	Closed
2011-01-17	4	Pending
2011-01-17	10	Closed
2011-01-18	22	Closed
2011-01-19	23	Closed
2011-01-19	5	Pending
2011-01-18	2	Pending
2011-01-22	9	Closed
2011-01-22	2	Pending
2011-01-23	6	Closed
2011-01-23	1	Pending
2011-01-24	14	Closed
2011-01-24	3	Pending
2011-01-25	18	Closed
2011-01-25	4	Pending
2011-01-26	17	Closed
2011-01-26	2	Pending
2011-01-21	16	Closed
2011-01-21	2	Pending
2011-01-27	11	Closed
2011-01-27	2	Pending
2011-01-28	13	Closed
2011-01-29	4	Closed
2011-01-29	1	Pending
2011-01-30	8	Closed
2011-01-31	9	Closed
2011-01-30	1	Pending
2011-01-31	1	Pending
2011-02-01	1	Pending
2011-02-01	15	Closed
2011-02-02	10	Closed
2011-02-02	1	Pending
2011-02-09	21	Closed
2011-02-09	5	Pending
2011-02-03	19	Closed
2011-02-04	2	Pending
2011-02-03	4	Pending
2011-02-04	13	Closed
2011-02-05	9	Closed
2011-02-05	1	Pending
2011-02-07	22	Closed
2011-02-07	2	Pending
2011-02-08	20	Closed
2017-10-07	2	Pending
2011-02-10	16	Closed
2011-02-10	4	Pending
2011-02-11	11	Closed
2011-02-11	3	Pending
2011-02-12	9	Closed
2011-02-12	1	Pending
2011-02-13	15	Closed
2011-02-14	30	Closed
2011-02-14	1	Pending
2011-02-15	26	Closed
2011-02-16	27	Closed
2011-02-17	29	Closed
2011-02-16	1	Pending
2011-02-20	10	Closed
2011-02-20	2	Pending
2011-02-21	9	Closed
2011-02-21	2	Pending
2011-02-22	24	Closed
2011-02-22	2	Pending
2011-02-24	26	Closed
2011-02-23	22	Closed
2011-02-23	1	Pending
2011-02-17	4	Pending
2011-02-18	27	Closed
2011-02-18	1	Pending
2011-02-19	16	Closed
2011-02-19	2	Pending
2011-03-01	31	Closed
2011-03-02	24	Closed
2011-03-01	1	Pending
2011-03-02	4	Pending
2011-03-03	25	Closed
2011-03-03	1	Pending
2011-02-24	3	Pending
2011-02-25	21	Closed
2011-02-25	1	Pending
2011-02-27	17	Closed
2011-02-26	12	Closed
2011-02-27	1	Pending
2011-02-28	4	Pending
2011-02-28	27	Closed
2011-02-06	9	Closed
2011-02-06	2	Pending
2011-03-04	18	Closed
2011-03-04	2	Pending
2011-03-05	12	Closed
2011-03-06	14	Closed
2011-03-06	2	Pending
2011-03-07	39	Closed
2011-03-07	1	Pending
2014-10-23	2	Assigned
2014-10-24	2	Assigned
2014-10-25	26	Closed
2014-10-24	11	Pending
2014-10-25	9	Pending
2014-10-27	9	Pending
2014-10-26	7	Pending
2014-10-26	2	Assigned
2014-10-27	2	Assigned
2014-10-28	12	Pending
2014-10-29	3	Assigned
2014-10-28	2	Assigned
2014-10-30	5	Assigned
2014-10-31	2	Assigned
2014-10-31	8	Pending
2014-11-01	14	Closed
2014-11-01	1	Assigned
2014-11-01	2	Pending
2014-11-08	5	Pending
2014-11-10	2	Assigned
2014-11-13	3	Assigned
2014-11-14	8	Pending
2014-11-03	7	Pending
2014-11-02	1	Assigned
2014-11-03	19	Closed
2014-11-03	3	Assigned
2014-11-04	2	Pending
2014-11-04	4	Assigned
2014-11-06	6	Pending
2014-11-06	4	Assigned
2014-11-07	1	Assigned
2014-11-08	3	Assigned
2014-11-21	6	Pending
2014-11-22	5	Closed
2014-11-21	2	Assigned
2014-11-22	1	Assigned
2014-11-14	1	Assigned
2014-11-15	4	Pending
2014-11-15	18	Closed
2014-12-03	3	Assigned
2014-12-04	3	Pending
2014-12-04	4	Assigned
2014-12-05	6	Pending
2014-12-06	11	Closed
2014-12-05	1	Assigned
2014-12-06	1	Assigned
2014-12-07	1	Assigned
2014-11-23	1	Assigned
2014-11-25	3	Assigned
2014-11-26	1	Assigned
2014-11-28	3	Assigned
2014-11-28	4	Pending
2014-11-29	12	Closed
2014-11-29	7	Pending
2014-12-01	3	Pending
2014-11-30	3	Assigned
2014-12-02	3	Assigned
2014-12-07	2	Pending
2014-12-07	5	Closed
2014-12-11	20	Closed
2014-12-12	1	Assigned
2014-12-12	1	Pending
2014-12-13	2	Pending
2014-12-13	9	Closed
2014-12-15	2	Assigned
2014-12-16	2	Pending
2014-12-18	3	Pending
2014-12-29	19	Pending
2014-12-31	2	Pending
2014-12-31	1	Assigned
2015-01-01	5	Closed
2015-01-01	1	Pending
2015-01-02	23	Closed
2015-01-02	6	Pending
2015-01-02	2	Assigned
2015-01-03	3	Pending
2015-01-03	11	Closed
2014-12-19	9	Pending
2014-12-20	3	Pending
2014-12-20	15	Closed
2014-12-21	1	Pending
2014-12-22	5	Pending
2014-12-23	1	Assigned
2014-12-25	6	Closed
2014-12-27	2	Pending
2014-12-27	12	Closed
2014-12-27	2	Assigned
2015-01-09	20	Closed
2015-01-09	1	Assigned
2015-01-10	14	Closed
2015-01-10	3	Pending
2015-01-05	4	Pending
2015-01-06	1	Assigned
2015-01-08	3	Pending
2015-01-20	1	Assigned
2015-01-21	1	Assigned
2015-01-22	6	Pending
2015-01-23	1	Assigned
2015-01-23	23	Closed
2015-01-15	29	Closed
2015-01-16	3	Pending
2015-01-18	1	Assigned
2015-01-17	1	Pending
2015-01-18	3	Pending
2015-01-30	18	Closed
2015-01-31	10	Closed
2015-01-30	3	Assigned
2015-01-30	2	Pending
2015-01-31	4	Pending
2015-02-02	5	Pending
2015-02-01	1	Pending
2015-01-24	21	Closed
2015-01-24	6	Pending
2015-01-24	1	Assigned
2015-01-26	3	Pending
2015-01-27	8	Closed
2015-02-06	7	Pending
2015-02-06	21	Closed
2015-02-07	1	Assigned
2015-02-07	6	Pending
2015-02-07	19	Closed
2016-02-27	9	Pending
2016-02-26	4	Assigned
2016-02-27	12	Closed
2016-02-27	3	Assigned
2016-02-28	7	Pending
2016-02-28	11	Closed
2016-02-28	3	Assigned
2016-02-29	31	Closed
2016-02-29	9	Pending
2016-02-29	2	Assigned
2016-03-02	12	Pending
2016-03-01	28	Closed
2016-03-01	7	Assigned
2016-03-01	10	Pending
2016-03-02	26	Closed
2016-03-02	5	Assigned
2016-03-03	19	Closed
2016-03-04	9	Pending
2016-03-03	4	Pending
2016-03-04	7	Assigned
2016-03-03	2	Assigned
2016-03-04	7	Closed
2016-03-06	9	Closed
2016-03-05	9	Closed
2016-03-05	7	Pending
2016-03-05	2	Assigned
2016-03-06	6	Pending
2016-03-07	11	Assigned
2016-03-07	25	Closed
2016-03-07	10	Pending
2016-03-08	17	Pending
2016-03-08	32	Closed
2016-03-08	14	Assigned
2016-03-09	30	Closed
2016-03-09	13	Pending
2016-03-09	7	Assigned
2016-03-10	10	Pending
2016-03-10	10	Assigned
2016-03-10	29	Closed
2016-03-11	31	Closed
2016-03-11	1	Assigned
2016-03-11	16	Pending
2016-03-12	22	Closed
2016-03-12	4	Assigned
2016-03-13	27	Closed
2016-03-12	8	Pending
2016-03-13	10	Pending
2016-03-13	1	Assigned
2016-03-14	13	Pending
2016-03-14	5	Assigned
2016-03-15	35	Closed
2016-03-15	15	Pending
2016-03-15	2	Assigned
2016-03-16	49	Closed
2016-03-16	15	Pending
2016-03-17	34	Closed
2016-03-18	22	Closed
2016-03-17	10	Pending
2016-03-18	3	Assigned
2016-03-17	5	Assigned
2016-03-18	9	Pending
2016-03-19	21	Closed
2016-03-19	11	Pending
2016-03-20	16	Closed
2016-03-19	1	Assigned
2016-03-21	48	Closed
2016-03-20	7	Pending
2016-03-21	12	Pending
2016-03-22	31	Closed
2016-03-22	3	Assigned
2016-03-21	2	Assigned
2016-03-22	13	Pending
2016-03-23	3	Assigned
2016-03-23	25	Closed
2016-03-23	15	Pending
2016-03-24	11	Pending
2016-03-24	1	Assigned
2016-03-24	30	Closed
2016-03-26	6	Pending
2016-03-25	8	Pending
2016-03-25	2	Assigned
2016-03-26	14	Closed
2016-03-27	13	Closed
2016-03-26	1	Assigned
2016-03-27	12	Pending
2016-03-28	24	Closed
2016-03-29	30	Closed
2016-03-29	8	Pending
2016-03-30	17	Pending
2016-03-29	1	Assigned
2016-03-31	34	Closed
2016-03-30	1	Assigned
2016-03-31	8	Pending
2016-04-01	35	Closed
2016-04-01	11	Pending
2016-03-31	2	Assigned
2016-04-02	23	Closed
2016-04-02	9	Pending
2016-04-02	2	Assigned
2016-04-03	8	Pending
2016-04-03	16	Closed
2016-04-04	18	Pending
2016-04-04	27	Closed
2016-04-05	41	Closed
2016-04-06	13	Pending
2016-04-06	27	Closed
2016-04-06	2	Assigned
2016-04-07	27	Closed
2016-04-07	17	Pending
2016-04-08	11	Pending
2016-04-08	29	Closed
2016-04-07	1	Assigned
2016-04-09	23	Closed
2016-04-09	8	Pending
2016-04-09	1	Assigned
2016-04-10	9	Closed
2016-04-11	35	Closed
2016-04-10	10	Pending
2016-04-11	17	Pending
2016-04-12	8	Pending
2016-04-12	36	Closed
2016-04-12	1	Assigned
2016-04-13	5	Pending
2016-04-14	7	Pending
2016-04-14	33	Closed
2016-04-15	13	Pending
2016-04-15	2	Assigned
2016-04-16	7	Pending
2016-04-16	10	Closed
2016-04-16	1	Assigned
2016-04-17	17	Closed
2016-04-17	15	Pending
2016-04-17	1	Assigned
2016-04-18	41	Closed
2016-04-18	19	Pending
2016-04-18	2	Assigned
2016-04-19	28	Closed
2016-04-20	19	Pending
2016-04-19	12	Pending
2016-04-19	3	Assigned
2016-04-20	21	Closed
2016-04-21	39	Closed
2016-04-20	4	Assigned
2016-04-21	13	Pending
2016-04-22	35	Closed
2016-04-22	7	Pending
2016-04-23	8	Pending
2016-04-22	4	Assigned
2016-04-23	22	Closed
2016-04-24	29	Closed
2016-04-23	1	Assigned
2016-04-24	12	Pending
2016-04-25	43	Closed
2016-04-24	1	Assigned
2016-04-25	12	Pending
2016-04-26	32	Closed
2016-04-25	2	Assigned
2016-04-26	15	Pending
2016-04-27	35	Closed
2015-10-15	9	Pending
2015-10-16	16	Pending
2015-10-16	44	Closed
2015-10-17	20	Closed
2015-10-18	9	Pending
2015-10-17	5	Pending
2015-10-18	24	Closed
2015-10-19	58	Closed
2015-10-19	15	Pending
2015-10-20	46	Closed
2015-10-21	45	Closed
2015-10-20	7	Pending
2015-10-26	68	Closed
2015-10-26	15	Pending
2015-10-27	43	Closed
2015-10-27	10	Pending
2015-10-24	50	Closed
2015-10-22	28	Closed
2015-10-24	4	Pending
2015-10-28	41	Closed
2015-10-25	11	Pending
2015-10-21	15	Pending
2015-10-21	1	Assigned
2015-10-25	32	Closed
2015-10-23	34	Closed
2015-10-22	11	Pending
2015-10-23	9	Pending
2015-10-28	4	Pending
2015-10-27	1	Assigned
2015-10-29	46	Closed
2015-10-29	5	Pending
2015-10-30	30	Closed
2015-10-30	5	Pending
2015-10-31	8	Closed
2015-10-31	8	Pending
2015-11-02	42	Closed
2015-11-01	19	Closed
2015-11-01	5	Pending
2015-11-02	1	Assigned
2015-11-02	11	Pending
2015-11-03	40	Closed
2015-11-03	16	Pending
2015-11-04	44	Closed
2015-11-03	1	Assigned
2015-11-04	11	Pending
2015-11-04	1	Assigned
2015-11-05	45	Closed
2015-11-05	14	Pending
2015-11-06	51	Closed
2015-11-06	5	Pending
2015-11-07	20	Closed
2015-11-07	8	Pending
2015-11-08	26	Closed
2015-11-08	5	Pending
2015-11-09	47	Closed
2015-11-09	7	Pending
2015-11-09	1	Assigned
2015-11-10	24	Closed
2015-11-10	11	Pending
2015-11-11	39	Closed
2015-11-11	1	Assigned
2015-11-11	13	Pending
2015-11-12	37	Closed
2015-11-12	7	Pending
2015-11-12	4	Assigned
2015-11-13	5	Pending
2015-11-13	1	Assigned
2015-11-14	12	Closed
2015-11-14	5	Pending
2015-11-15	19	Closed
2015-11-15	4	Pending
2015-11-16	33	Closed
2015-11-16	5	Pending
2015-11-17	2	Pending
2015-11-17	27	Closed
2015-11-16	2	Assigned
2015-11-18	42	Closed
2015-11-18	1	Assigned
2015-11-18	11	Pending
2015-11-19	28	Closed
2015-11-20	29	Closed
2015-11-19	3	Pending
2015-11-20	6	Pending
2015-11-21	19	Closed
2015-11-21	9	Pending
2015-11-22	18	Closed
2015-11-22	1	Assigned
2015-11-22	4	Pending
2015-11-23	30	Closed
2015-11-23	12	Pending
2015-11-24	26	Closed
2015-11-24	7	Pending
2015-11-24	1	Assigned
2015-11-25	17	Closed
2015-11-26	4	Pending
2015-11-25	7	Pending
2015-11-25	2	Assigned
2015-11-26	8	Closed
2015-11-26	2	Assigned
2015-11-27	22	Closed
2015-11-27	5	Pending
2015-11-27	2	Assigned
2015-11-28	18	Closed
2015-11-28	3	Assigned
2015-11-28	2	Pending
2015-11-29	16	Closed
2015-11-29	2	Pending
2015-11-30	26	Closed
2015-11-30	7	Pending
2015-11-30	1	Assigned
2015-12-01	20	Closed
2015-12-01	8	Pending
2015-12-02	35	Closed
2015-12-01	1	Assigned
2015-12-02	7	Pending
2015-12-03	21	Closed
2015-12-02	1	Assigned
2015-12-03	12	Pending
2015-12-04	29	Closed
2015-12-04	10	Pending
2015-12-04	2	Assigned
